Id,Prediction
21736,3920959.88888
21737,3912829.69189
21738,4430813.13424
21739,4501925.2774
21740,3409285.74643
21741,4200748.37629
21742,3924482.76351
21743,4465193.12521
21744,3482846.62393
21745,4205733.08899
21746,3571081.43195
21747,4391632.24772
21748,4236011.13966
21749,4391632.24772
21750,4515161.82895
21751,3218401.875
21752,4465193.12521
21753,4004572.6998
21754,4039835.46317
21755,4205296.03719
21756,4391632.24772
21757,3940851.28827
21758,4344548.6205
21759,4045127.26823
21760,3484816.9182
21761,3848951.59174
21762,4430813.13424
21763,4372732.06774
21764,3484816.9182
21765,3345564.3349
21766,4195456.57123
21767,5203900.35459
21768,4115366.63494
21769,4200748.37629
21770,4195456.57123
21771,4115366.63494
21772,4229836.56221
21773,4465193.12521
21774,4357252.25675
21775,4911803.12844
21776,4465193.12521
21777,3819610.17118
21778,4050111.98093
21779,4465193.12521
21780,4074215.45414
21781,3582609.84125
21782,4115366.63494
21783,4080103.87157
21784,3760046.97577
21785,4200748.37629
21786,3355840.85265
21787,4344548.6205
21788,4115366.63494
21789,4039835.46317
21790,4465193.12521
21791,4200748.37629
21792,4270987.743
21793,4465193.12521
21794,5164719.46806
21795,4039835.46317
21796,4039835.46317
21797,4149746.62591
21798,3491858.90475
21799,4430813.13424
21800,3822809.07362
21801,4229836.56221
21802,4080103.87157
21803,4195456.57123
21804,4188927.51244
21805,4200748.37629
21806,4166368.38532
21807,3924482.76351
21808,4357252.25675
21809,4275192.02618
21810,4201631.14868
21811,4357252.25675
21812,4115897.60496
21813,3345564.3349
21814,4391632.24772
21815,4166368.38532
21816,4080103.87157
21817,4166552.20246
21818,3380197.56052
21819,4465193.12521
21820,4661320.38591
21821,4465193.12521
21822,4142011.67745
21823,4465193.12521
21824,3889045.82499
21825,4151024.64684
21826,4309572.01715
21827,3861198.40377
21828,4051199.5028
21829,4147776.33164
21830,4236011.13966
21831,4391632.24772
21832,4391632.24772
21833,5203900.35459
21834,4115366.63494
21835,3355840.85265
21836,4344548.6205
21837,4430813.13424
21838,4491276.93628
21839,4309572.01715
21840,4465193.12521
21841,4293967.897
21842,4391632.24772
21843,4333551.18122
21844,4131735.1597
21845,3351293.19174
21846,3484816.9182
21847,4271518.71302
21848,4465193.12521
21849,4052082.2752
21850,4201631.14868
21851,4074215.45414
21852,4275192.02618
21853,3380197.56052
21854,4201631.14868
21855,4166115.15067
21856,4465193.12521
21857,4465193.12521
21858,3558377.7957
21859,3558377.7957
21860,4132172.21149
21861,5020030.36161
21862,3419125.21239
21863,4236011.13966
21864,4195456.57123
21865,5068307.0089
21866,4357252.25675
21867,4205733.08899
21868,3484816.9182
21869,3924482.76351
21870,4195456.57123
21871,3355840.85265
21872,4207703.38326
21873,5238280.34556
21874,4407112.05871
21875,4132172.21149
21876,4080103.87157
21877,3218401.875
21878,4049674.92913
21879,4201631.14868
21880,4039835.46317
21881,3218401.875
21882,4391632.24772
21883,4115366.63494
21884,4270987.743
21885,4080103.87157
21886,4275192.02618
21887,4465193.12521
21888,3380197.56052
21889,4045127.26823
21890,4465193.12521
21891,3484816.9182
21892,5130339.47709
21893,4149746.62591
21894,3976551.10343
21895,3976114.05164
21896,3282279.97515
21897,4049811.29212
21898,3558377.7957
21899,4200748.37629
21900,4430813.13424
21901,4465193.12521
21902,4465193.12521
21903,4309572.01715
21904,4553379.51744
21905,4115366.63494
21906,4465193.12521
21907,4236011.13966
21908,3482846.62393
21909,4039835.46317
21910,3877566.92852
21911,4039835.46317
21912,3355840.85265
21913,4430813.13424
21914,4465193.12521
21915,4201631.14868
21916,4465193.12521
21917,4329599.77952
21918,4305367.73397
21919,4113396.34067
21920,4391632.24772
21921,4269017.44873
21922,4430813.13424
21923,3785667.232
21924,3721945.82046
21925,4074215.45414
21926,4114483.86254
21927,4188927.51244
21928,3924482.76351
21929,4309572.01715
21930,3924482.76351
21931,3958862.75448
21932,4391632.24772
21933,4391632.24772
21934,4080103.87157
21935,4200748.37629
21936,4084054.9201
21937,4127323.57131
21938,5164719.46806
21939,3976114.05164
21940,3924482.76351
21941,4344548.6205
21942,3542177.06317
21943,3571081.43195
21944,3345564.3349
21945,4039835.46317
21946,4236011.13966
21947,4465193.12521
21948,4838378.32346
21949,4430813.13424
21950,4039835.46317
21951,4200748.37629
21952,4973835.59663
21953,5203900.35459
21954,3571081.43195
21955,5238280.34556
21956,4465193.12521
21957,4973835.59663
21958,4465193.12521
21959,4228042.96129
21960,4239676.02817
21961,4357252.25675
21962,4378928.61147
21963,4200748.37629
21964,4430813.13424
21965,4115366.63494
21966,4039835.46317
21967,4200748.37629
21968,3924482.76351
21969,4465193.12521
21970,4465193.12521
21971,3542177.06317
21972,4125643.15269
21973,4243335.26578
21974,4465193.12521
21975,4309572.01715
21976,3484816.9182
21977,4195456.57123
21978,3982634.46486
21979,4465193.12521
21980,3484816.9182
21981,3571081.43195
21982,4622038.81209
21983,4275192.02618
21984,4050111.98093
21985,5164719.46806
21986,4465193.12521
21987,4176158.43852
21988,4344548.6205
21989,4115366.63494
21990,3162166.44046
21991,4305367.73397
21992,3991730.22562
21993,3293933.04677
21994,4246287.65741
21995,3558377.7957
21996,4958491.85816
21997,4113396.34067
21998,4270987.743
21999,3019223.1903
22000,4270987.743
22001,5082659.2375
22002,4465193.12521
22003,4465193.12521
22004,4166115.15067
22005,4147776.33164
22006,4137464.01654
22007,3181327.35527
22008,4201631.14868
22009,4113396.34067
22010,4045127.26823
22011,3455912.54943
22012,4357252.25675
22013,4200748.37629
22014,4201631.14868
22015,4430813.13424
22016,5164719.46806
22017,4200748.37629
22018,4309572.01715
22019,3293933.04677
22020,4166368.38532
22021,4303397.4397
22022,4883934.15399
22023,3482846.62393
22024,4166368.38532
22025,4131735.1597
22026,4391632.24772
22027,4147776.33164
22028,4465193.12521
22029,4357252.25675
22030,3571081.43195
22031,4344548.6205
22032,4465193.12521
22033,4201631.14868
22034,3571081.43195
22035,4401908.76547
22036,4236011.13966
22037,4050111.98093
22038,4430813.13424
22039,4465193.12521
22040,4465193.12521
22041,4465193.12521
22042,4357252.25675
22043,4430813.13424
22044,4039835.46317
22045,4465193.12521
22046,4465193.12521
22047,3861198.40377
22048,4149746.62591
22049,4465193.12521
22050,4391632.24772
22051,3571081.43195
22052,4465193.12521
22053,4755721.68521
22054,4430813.13424
22055,4465193.12521
22056,4270987.743
22057,3409285.74643
22058,3644642.30944
22059,4086462.26617
22060,5180199.27906
22061,4275192.02618
22062,3976114.05164
22063,3455912.54943
22064,4166368.38532
22065,4553379.51744
22066,4378928.61147
22067,4115366.63494
22068,4391632.24772
22069,4465193.12521
22070,4045127.26823
22071,3986390.56939
22072,4465193.12521
22073,3282279.97515
22074,4149746.62591
22075,3409285.74643
22076,4113396.34067
22077,4166368.38532
22078,4275192.02618
22079,4465193.12521
22080,4115366.63494
22081,3558377.7957
22082,4045127.26823
22083,4465193.12521
22084,4236011.13966
22085,4465193.12521
22086,3282279.97515
22087,3924482.76351
22088,4039835.46317
22089,4391632.24772
22090,4391632.24772
22091,3558377.7957
22092,4465193.12521
22093,4465193.12521
22094,4039835.46317
22095,4391632.24772
22096,4113396.34067
22097,3282279.97515
22098,4391632.24772
22099,4357252.25675
22100,3419125.21239
22101,4465193.12521
22102,4200748.37629
22103,4236011.13966
22104,4465193.12521
22105,4205296.03719
22106,4188927.51244
22107,4236011.13966
22108,4344548.6205
22109,3380197.56052
22110,3380197.56052
22111,4185404.63781
22112,3091396.10372
22113,4378928.61147
22114,3940851.28827
22115,3785230.18021
22116,3571081.43195
22117,4236011.13966
22118,4084054.9201
22119,3453942.25516
22120,3940851.28827
22121,3940851.28827
22122,4430813.13424
22123,4137464.01654
22124,3495093.43596
22125,4407112.05871
22126,3835578.14754
22127,3571081.43195
22128,4229836.56221
22129,3345564.3349
22130,5203900.35459
22131,3569163.10434
22132,4205296.03719
22133,4430813.13424
22134,4039835.46317
22135,4465193.12521
22136,3940851.28827
22137,4465193.12521
22138,4465193.12521
22139,3345564.3349
22140,3785230.18021
22141,4465193.12521
22142,4032709.99669
22143,4391632.24772
22144,3293933.04677
22145,4465193.12521
22146,4465193.12521
22147,3355840.85265
22148,3218401.875
22149,3976114.05164
22150,4223307.50341
22151,4391632.24772
22152,4309572.01715
22153,4727538.23796
22154,4344548.6205
22155,4973835.59663
22156,3924482.76351
22157,4939202.37102
22158,4205733.08899
22159,4114483.86254
22160,4430813.13424
22161,3912829.69189
22162,4236011.13966
22163,4391632.24772
22164,4113396.34067
22165,5118166.81087
22166,4166368.38532
22167,4286467.554
22168,3605461.42292
22169,3218401.875
22170,4201631.14868
22171,4357252.25675
22172,3282279.97515
22173,4269017.44873
22174,4200748.37629
22175,4132172.21149
22176,4039835.46317
22177,4039835.46317
22178,4465193.12521
22179,4391632.24772
22180,3571081.43195
22181,4115366.63494
22182,3345564.3349
22183,4303397.4397
22184,3293933.04677
22185,3484816.9182
22186,4465193.12521
22187,3379944.32587
22188,4802274.3424
22189,4391632.24772
22190,3976114.05164
22191,4039835.46317
22192,4357252.25675
22193,4113396.34067
22194,4391632.24772
22195,4200748.37629
22196,5082659.2375
22197,4115366.63494
22198,5048279.24653
22199,4068450.79995
22200,4391632.24772
22201,3542177.06317
22202,4764817.44597
22203,3873566.01399
22204,4188927.51244
22205,3912829.69189
22206,3883331.58272
22207,4465193.12521
22208,3218401.875
22209,4465193.12521
22210,3409285.74643
22211,4271518.71302
22212,4465193.12521
22213,4391632.24772
22214,4195456.57123
22215,3981842.90848
22216,4309572.01715
22217,4524038.43536
22218,4113396.34067
22219,4201631.14868
22220,4236011.13966
22221,4115366.63494
22222,3345564.3349
22223,4010931.0944
22224,4465193.12521
22225,5238280.34556
22226,4974718.36903
22227,4465193.12521
22228,3644642.30944
22229,4465193.12521
22230,4080103.87157
22231,4391632.24772
22232,4270987.743
22233,4275192.02618
22234,4160023.14367
22235,4305367.73397
22236,3154680.46347
22237,4114483.86254
22238,4195456.57123
22239,3482846.62393
22240,3519196.90917
22241,4236011.13966
22242,3883331.58272
22243,3484816.9182
22244,4166368.38532
22245,4049674.92913
22246,4391632.24772
22247,4201631.14868
22248,4246287.65741
22249,4465193.12521
22250,3558377.7957
22251,4378928.61147
22252,4305367.73397
22253,4391632.24772
22254,4409671.67354
22255,3495093.43596
22256,4305367.73397
22257,4309572.01715
22258,4113396.34067
22259,4344548.6205
22260,3679022.30041
22261,4465193.12521
22262,4200748.37629
22263,4113396.34067
22264,4368780.66605
22265,4201631.14868
22266,4767894.35143
22267,4201631.14868
22268,3833607.85327
22269,4270987.743
22270,4149746.62591
22271,4039835.46317
22272,4200748.37629
22273,4184255.18921
22274,4200748.37629
22275,4465193.12521
22276,3819610.17118
22277,4391632.24772
22278,3848951.59174
22279,4465193.12521
22280,4465193.12521
22281,3983094.80003
22282,4305367.73397
22283,3482846.62393
22284,3924482.76351
22285,3785667.232
22286,4200748.37629
22287,4068450.79995
22288,3419125.21239
22289,4465193.12521
22290,4269017.44873
22291,4344548.6205
22292,4465193.12521
22293,4357252.25675
22294,4293967.897
22295,3958862.75448
22296,4465193.12521
22297,4200748.37629
22298,4177930.07316
22299,3484816.9182
22300,4465193.12521
22301,3848951.59174
22302,3571081.43195
22303,4775814.88525
22304,4391632.24772
22305,3615737.94067
22306,4368780.66605
22307,4275192.02618
22308,3282279.97515
22309,4973835.59663
22310,3976114.05164
22311,4357252.25675
22312,4378928.61147
22313,4391632.24772
22314,4814146.27792
22315,4045127.26823
22316,4039835.46317
22317,4872227.34441
22318,4223307.50341
22319,3293933.04677
22320,4357252.25675
22321,3359500.09026
22322,4200748.37629
22323,4125643.15269
22324,4357252.25675
22325,4345079.59052
22326,4857142.14045
22327,3976114.05164
22328,4293967.897
22329,3644642.30944
22330,4188927.51244
22331,4391632.24772
22332,4275192.02618
22333,4166368.38532
22334,4010747.27726
22335,4166368.38532
22336,3644642.30944
22337,4465193.12521
22338,3293933.04677
22339,4465193.12521
22340,4465193.12521
22341,4391632.24772
22342,4039835.46317
22343,3293933.04677
22344,4200748.37629
22345,4378928.61147
22346,4045127.26823
22347,4838378.32346
22348,4115366.63494
22349,3877566.92852
22350,3419125.21239
22351,3421532.55846
22352,4269017.44873
22353,4465193.12521
22354,4080103.87157
22355,3380197.56052
22356,4016819.51183
22357,3912829.69189
22358,4113396.34067
22359,4465193.12521
22360,4113396.34067
22361,4068450.79995
22362,4587759.50841
22363,4236011.13966
22364,3976114.05164
22365,3282279.97515
22366,4465193.12521
22367,4391632.24772
22368,4465193.12521
22369,3414577.55149
22370,3924482.76351
22371,4465193.12521
22372,4309572.01715
22373,3571081.43195
22374,4236011.13966
22375,4275192.02618
22376,3976114.05164
22377,3924482.76351
22378,4200748.37629
22379,3519196.90917
22380,3293933.04677
22381,3507797.0722
22382,4064760.1331
22383,4039835.46317
22384,3883331.58272
22385,3905465.71188
22386,4391632.24772
22387,3976114.05164
22388,4131735.1597
22389,3345564.3349
22390,4417729.52979
22391,4188927.51244
22392,4465193.12521
22393,4465193.12521
22394,4465193.12521
22395,4195456.57123
22396,4549358.00278
22397,4357252.25675
22398,4270987.743
22399,4236011.13966
22400,4299171.19025
22401,4344548.6205
22402,4740838.2819
22403,4045127.26823
22404,4236011.13966
22405,3482846.62393
22406,4391632.24772
22407,3605461.42292
22408,4113396.34067
22409,4430813.13424
22410,4200748.37629
22411,4269017.44873
22412,4465193.12521
22413,4114483.86254
22414,3644642.30944
22415,4166368.38532
22416,4113396.34067
22417,4149746.62591
22418,4236011.13966
22419,4115366.63494
22420,3947462.91751
22421,4236011.13966
22422,5176247.87737
22423,4039835.46317
22424,3848951.59174
22425,4391632.24772
22426,4201631.14868
22427,4465193.12521
22428,4430813.13424
22429,4039835.46317
22430,4223307.50341
22431,3861198.40377
22432,4665054.22865
22433,4838378.32346
22434,4239676.02817
22435,4344548.6205
22436,3958862.75448
22437,4357252.25675
22438,4115366.63494
22439,3679022.30041
22440,3355840.85265
22441,4200748.37629
22442,4106801.8442
22443,4269017.44873
22444,4471319.28688
22445,4269017.44873
22446,4113396.34067
22447,4973835.59663
22448,3976114.05164
22449,4113396.34067
22450,3976114.05164
22451,4115366.63494
22452,3482846.62393
22453,4188927.51244
22454,4200748.37629
22455,4201631.14868
22456,3785230.18021
22457,4465193.12521
22458,4391632.24772
22459,4553379.51744
22460,4465193.12521
22461,3484816.9182
22462,4465193.12521
22463,4357252.25675
22464,4270987.743
22465,3558377.7957
22466,4039835.46317
22467,3484816.9182
22468,4113396.34067
22469,4465193.12521
22470,3419125.21239
22471,4465193.12521
22472,4391632.24772
22473,4430813.13424
22474,4391632.24772
22475,4123372.16961
22476,4391632.24772
22477,3991730.22562
22478,5118166.81087
22479,4465193.12521
22480,3827013.3568
22481,3721945.82046
22482,4357252.25675
22483,4344548.6205
22484,4344548.6205
22485,4391632.24772
22486,3790839.6552
22487,4270987.743
22488,4270987.743
22489,4357252.25675
22490,4378928.61147
22491,4200748.37629
22492,4465193.12521
22493,4052082.2752
22494,3754505.0564
22495,4039835.46317
22496,4430813.13424
22497,4391632.24772
22498,4357252.25675
22499,3380197.56052
22500,4115366.63494
22501,4195456.57123
22502,3484816.9182
22503,3519196.90917
22504,3324676.10884
22505,4391632.24772
22506,3571081.43195
22507,3848951.59174
22508,4391632.24772
22509,4201631.14868
22510,3519196.90917
22511,4270987.743
22512,4200748.37629
22513,5164719.46806
22514,3558377.7957
22515,4275192.02618
22516,4391632.24772
22517,4305367.73397
22518,4904822.38005
22519,4305367.73397
22520,4430813.13424
22521,4113396.34067
22522,4039835.46317
22523,4113396.34067
22524,4465193.12521
22525,3419125.21239
22526,4131735.1597
22527,4391632.24772
22528,4115366.63494
22529,4177930.07316
22530,4391632.24772
22531,4430813.13424
22532,4270987.743
22533,3644642.30944
22534,4236011.13966
22535,4010747.27726
22536,3848951.59174
22537,4430813.13424
22538,3409285.74643
22539,4047562.5739
22540,3355840.85265
22541,4127323.57131
22542,4200748.37629
22543,4271518.71302
22544,4465193.12521
22545,4465193.12521
22546,4045127.26823
22547,4357252.25675
22548,3346001.38669
22549,5238280.34556
22550,4113396.34067
22551,4357252.25675
22552,3482846.62393
22553,3557656.87417
22554,3409285.74643
22555,4391632.24772
22556,3409285.74643
22557,4635966.04273
22558,3558377.7957
22559,4391632.24772
22560,3605461.42292
22561,4806328.18705
22562,4113396.34067
22563,4201631.14868
22564,3419562.26419
22565,4132172.21149
22566,4465193.12521
22567,4344548.6205
22568,4045127.26823
22569,4113396.34067
22570,4166115.15067
22571,4391632.24772
22572,4465193.12521
22573,4391632.24772
22574,3571081.43195
22575,4115366.63494
22576,3558377.7957
22577,4200748.37629
22578,4201631.14868
22579,4039835.46317
22580,3345564.3349
22581,4131735.1597
22582,3484816.9182
22583,4188927.51244
22584,3346001.38669
22585,4053762.69381
22586,4039835.46317
22587,3833607.85327
22588,4328347.88797
22589,4430813.13424
22590,3419125.21239
22591,4501494.99467
22592,4016819.51183
22593,4391632.24772
22594,4357252.25675
22595,4275192.02618
22596,4166368.38532
22597,4039835.46317
22598,4214959.35684
22599,4269017.44873
22600,3328313.03774
22601,4465193.12521
22602,4391632.24772
22603,4080103.87157
22604,4333551.18122
22605,4391632.24772
22606,4269017.44873
22607,3346001.38669
22608,4166368.38532
22609,4344548.6205
22610,4275192.02618
22611,4200748.37629
22612,4270987.743
22613,3605461.42292
22614,3484816.9182
22615,4166368.38532
22616,3230648.68703
22617,4465193.12521
22618,4391632.24772
22619,4357252.25675
22620,3091396.10372
22621,4131735.1597
22622,3239408.42177
22623,4391632.24772
22624,4465193.12521
22625,3924482.76351
22626,3848951.59174
22627,5238280.34556
22628,4229836.56221
22629,4201631.14868
22630,4784018.31475
22631,3293933.04677
22632,4176391.66842
22633,3815484.9475
22634,4050111.98093
22635,4039835.46317
22636,4270342.71484
22637,4465193.12521
22638,3558377.7957
22639,4344548.6205
22640,3516373.69441
22641,4357252.25675
22642,4465193.12521
22643,4123372.16961
22644,4391632.24772
22645,3345564.3349
22646,3947462.91751
22647,4344548.6205
22648,4080103.87157
22649,4150874.20831
22650,4282516.15231
22651,4229836.56221
22652,4236011.13966
22653,4305367.73397
22654,4465193.12521
22655,4391632.24772
22656,4205296.03719
22657,3419125.21239
22658,4391632.24772
22659,4838378.32346
22660,4166368.38532
22661,4309572.01715
22662,4246943.14126
22663,4465193.12521
22664,3863761.59478
22665,4409671.67354
22666,4039835.46317
22667,4236011.13966
22668,3679022.30041
22669,4682757.2154
22670,3952666.21076
22671,3091396.10372
22672,4678552.93222
22673,4430813.13424
22674,3571081.43195
22675,4200748.37629
22676,4239676.02817
22677,3558377.7957
22678,4236011.13966
22679,4275192.02618
22680,4465193.12521
22681,3282279.97515
22682,3912829.69189
22683,4430813.13424
22684,3905465.71188
22685,4465193.12521
22686,4084054.9201
22687,4309572.01715
22688,4200748.37629
22689,4939455.60566
22690,4303397.4397
22691,4131735.1597
22692,4275192.02618
22693,4465193.12521
22694,4281264.26075
22695,4430813.13424
22696,4391632.24772
22697,4465193.12521
22698,4205296.03719
22699,4149746.62591
22700,4080103.87157
22701,3976114.05164
22702,4465193.12521
22703,3484816.9182
22704,4308975.60946
22705,4080103.87157
22706,4215997.26135
22707,4200748.37629
22708,4269017.44873
22709,4391632.24772
22710,4132172.21149
22711,4396875.63698
22712,4391632.24772
22713,4022022.80507
22714,3419125.21239
22715,4115366.63494
22716,4391632.24772
22717,4309572.01715
22718,4166368.38532
22719,4357252.25675
22720,4201631.14868
22721,4138715.90809
22722,3457164.44098
22723,4303397.4397
22724,3605461.42292
22725,3558377.7957
22726,4200748.37629
22727,4592697.39153
22728,4275192.02618
22729,3605461.42292
22730,4401908.76547
22731,4465193.12521
22732,4391632.24772
22733,4465193.12521
22734,4039835.46317
22735,4188927.51244
22736,3346001.38669
22737,3558377.7957
22738,4052082.2752
22739,4309572.01715
22740,4195456.57123
22741,4391632.24772
22742,4236011.13966
22743,4465193.12521
22744,4188927.51244
22745,4309572.01715
22746,4239676.02817
22747,4391632.24772
22748,4201631.14868
22749,3293933.04677
22750,4344548.6205
22751,3976114.05164
22752,4465193.12521
22753,4115366.63494
22754,4391632.24772
22755,3293933.04677
22756,4200748.37629
22757,4142011.67745
22758,4200748.37629
22759,4270987.743
22760,4147776.33164
22761,4391632.24772
22762,4430813.13424
22763,4188927.51244
22764,3848951.59174
22765,3443665.73741
22766,4465193.12521
22767,4039835.46317
22768,3941288.34006
22769,4269017.44873
22770,4764817.44597
22771,4049674.92913
22772,3390220.84362
22773,4391632.24772
22774,4328347.88797
22775,4166368.38532
22776,3443665.73741
22777,3419125.21239
22778,4223307.50341
22779,4305367.73397
22780,4275192.02618
22781,4465193.12521
22782,4311493.89564
22783,4236011.13966
22784,4016134.38765
22785,5238280.34556
22786,3419125.21239
22787,4200748.37629
22788,4357252.25675
22789,4344548.6205
22790,4391632.24772
22791,3958862.75448
22792,3495093.43596
22793,4391632.24772
22794,3345564.3349
22795,4269017.44873
22796,3571081.43195
22797,4391632.24772
22798,4996394.72376
22799,3873566.01399
22800,4838378.32346
22801,4391632.24772
22802,4357252.25675
22803,4039835.46317
22804,3380197.56052
22805,4465193.12521
22806,4045127.26823
22807,4345079.59052
22808,4378928.61147
22809,4305367.73397
22810,4039835.46317
22811,4201631.14868
22812,3901806.47426
22813,4407112.05871
22814,4275192.02618
22815,3409285.74643
22816,4362495.64601
22817,4391632.24772
22818,3986390.56939
22819,4309572.01715
22820,4103084.02557
22821,3976551.10343
22822,3785230.18021
22823,4004572.6998
22824,3484816.9182
22825,4465193.12521
22826,3924482.76351
22827,4068450.79995
22828,3679022.30041
22829,4115366.63494
22830,3419562.26419
22831,4465193.12521
22832,4200748.37629
22833,3819610.17118
22834,4391632.24772
22835,4166368.38532
22836,4200748.37629
22837,4465193.12521
22838,4269017.44873
22839,3346001.38669
22840,3409285.74643
22841,4391632.24772
22842,4465193.12521
22843,3924482.76351
22844,4147776.33164
22845,4430813.13424
22846,4465193.12521
22847,4430813.13424
22848,3571081.43195
22849,4205296.03719
22850,4114483.86254
22851,4200748.37629
22852,3904468.88521
22853,3558377.7957
22854,4200748.37629
22855,4195456.57123
22856,4004572.6998
22857,4113396.34067
22858,4080103.87157
22859,3484816.9182
22860,4309572.01715
22861,4045127.26823
22862,5164719.46806
22863,4818214.48857
22864,4113396.34067
22865,3785230.18021
22866,4344548.6205
22867,5164719.46806
22868,3644642.30944
22869,4131735.1597
22870,4039835.46317
22871,4391632.24772
22872,4729309.8726
22873,4039835.46317
22874,4115366.63494
22875,4195456.57123
22876,3581357.9497
22877,3605461.42292
22878,4039835.46317
22879,4344548.6205
22880,3409285.74643
22881,4947065.89181
22882,3976114.05164
22883,4391632.24772
22884,4166368.38532
22885,3414577.55149
22886,3592757.78667
22887,3912829.69189
22888,4357252.25675
22889,5174995.98582
22890,3766466.36322
22891,3785230.18021
22892,4391632.24772
22893,4465193.12521
22894,4010747.27726
22895,4391632.24772
22896,4253611.78353
22897,4080103.87157
22898,3409285.74643
22899,4915098.8978
22900,4973835.59663
22901,4138346.78894
22902,3345564.3349
22903,4039835.46317
22904,3328313.03774
22905,4465193.12521
22906,3282279.97515
22907,4391632.24772
22908,3154680.46347
22909,4029783.52975
22910,4430813.13424
22911,4171755.49571
22912,4166368.38532
22913,4065291.10312
22914,4275192.02618
22915,4115366.63494
22916,3800846.35419
22917,4391632.24772
22918,4465193.12521
22919,4305367.73397
22920,4207703.38326
22921,4378928.61147
22922,4430813.13424
22923,4344548.6205
22924,3291292.94454
22925,4465193.12521
22926,4270987.743
22927,4200748.37629
22928,4465193.12521
22929,4336110.79604
22930,3558377.7957
22931,4084054.9201
22932,3991730.22562
22933,4391632.24772
22934,3605461.42292
22935,4229836.56221
22936,4491276.93628
22937,3883331.58272
22938,3239408.42177
22939,4188927.51244
22940,3592757.78667
22941,4838378.32346
22942,4465193.12521
22943,4430813.13424
22944,4344548.6205
22945,4122639.39894
22946,4201631.14868
22947,4465193.12521
22948,5238280.34556
22949,4309572.01715
22950,3380197.56052
22951,3976114.05164
22952,4309572.01715
22953,4853722.06194
22954,4430813.13424
22955,4465193.12521
22956,4010747.27726
22957,3924482.76351
22958,4344548.6205
22959,4430813.13424
22960,4229836.56221
22961,4200748.37629
22962,3224198.90865
22963,3484816.9182
22964,4201631.14868
22965,4138346.78894
22966,4465193.12521
22967,4166368.38532
22968,4149746.62591
22969,4166368.38532
22970,4465193.12521
22971,4309572.01715
22972,4275192.02618
22973,4838378.32346
22974,4309572.01715
22975,4142011.67745
22976,4229836.56221
22977,3976114.05164
22978,4391632.24772
22979,4049674.92913
22980,3615737.94067
22981,3345564.3349
22982,4305367.73397
22983,3421532.55846
22984,4465193.12521
22985,4236011.13966
22986,4465193.12521
22987,4391632.24772
22988,3484816.9182
22989,4236011.13966
22990,3380197.56052
22991,4270987.743
22992,4147776.33164
22993,4175778.47031
22994,4200748.37629
22995,4200748.37629
22996,3805358.96835
22997,4391632.24772
22998,3924482.76351
22999,3785230.18021
23000,4195456.57123
23001,3924482.76351
23002,3346001.38669
23003,4465193.12521
23004,4378928.61147
23005,4012182.98595
23006,3571081.43195
23007,4039835.46317
23008,4471319.28688
23009,3316659.96612
23010,4391632.24772
23011,4311493.89564
23012,4074215.45414
23013,4039835.46317
23014,4115366.63494
23015,4270987.743
23016,4049674.92913
23017,4465193.12521
23018,4275192.02618
23019,4010747.27726
23020,3345564.3349
23021,4200748.37629
23022,4125643.15269
23023,4236011.13966
23024,4357252.25675
23025,4465193.12521
23026,3558377.7957
23027,4430813.13424
23028,3785667.232
23029,4172726.77991
23030,3848951.59174
23031,4188927.51244
23032,3218401.875
23033,3282279.97515
23034,4900410.79166
23035,4115366.63494
23036,4045127.26823
23037,4344548.6205
23038,3592757.78667
23039,5130339.47709
23040,3414577.55149
23041,4113396.34067
23042,4113396.34067
23043,3282279.97515
23044,4744193.2759
23045,3345564.3349
23046,4166368.38532
23047,4188927.51244
23048,4553379.51744
23049,3976551.10343
23050,4080103.87157
23051,3785667.232
23052,4200748.37629
23053,4270987.743
23054,4465193.12521
23055,4166368.38532
23056,4465193.12521
23057,3484816.9182
23058,3785230.18021
23059,4391632.24772
23060,4391632.24772
23061,4328347.88797
23062,3848951.59174
23063,4465193.12521
23064,3924482.76351
23065,4357252.25675
23066,4113396.34067
23067,4622038.81209
23068,4391632.24772
23069,4391632.24772
23070,3409285.74643
23071,4357252.25675
23072,4430813.13424
23073,4052082.2752
23074,3484816.9182
23075,4080103.87157
23076,4115366.63494
23077,4973835.59663
23078,4239676.02817
23079,4201631.14868
23080,4188927.51244
23081,4200748.37629
23082,4391632.24772
23083,4391632.24772
23084,4236011.13966
23085,4201631.14868
23086,4275192.02618
23087,5238280.34556
23088,4430813.13424
23089,4305367.73397
23090,4309572.01715
23091,4573933.57454
23092,4270987.743
23093,4039835.46317
23094,4391632.24772
23095,4223307.50341
23096,3355840.85265
23097,4039835.46317
23098,4049674.92913
23099,3355840.85265
23100,3924482.76351
23101,4430813.13424
23102,4149746.62591
23103,4345079.59052
23104,4275192.02618
23105,4465193.12521
23106,4236011.13966
23107,3484816.9182
23108,4275192.02618
23109,4430813.13424
23110,4838378.32346
23111,4465193.12521
23112,4465193.12521
23113,3519196.90917
23114,4465193.12521
23115,4270987.743
23116,4357252.25675
23117,4391632.24772
23118,4236011.13966
23119,3484816.9182
23120,5082659.2375
23121,4275192.02618
23122,4049674.92913
23123,4305367.73397
23124,4465193.12521
23125,4430813.13424
23126,4357252.25675
23127,3542177.06317
23128,4973835.59663
23129,4315644.25173
23130,4311493.89564
23131,4201631.14868
23132,4200748.37629
23133,3293933.04677
23134,4200748.37629
23135,4142667.30979
23136,3644642.30944
23137,4236011.13966
